Course{code='PSY410H1', courseName='Developmental Psychology Seminar', credits='0.5', campus='St. George', department='Psychology', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='PSY420H1', courseName='Social Psychology Seminar', credits='0.5', campus='St. George', department='Psychology', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='PSY420H1', courseName='Social Psychology Seminar', credits='0.5', campus='St. George', department='Psychology', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='PSY421H1', courseName='Person Perception', credits='0.5', campus='St. George', department='Psychology', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='PSY424H1', courseName='Social Psychology of Interpersonal Relationships', credits='0.5', campus='St. George', department='Psychology', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='PSY424H1', courseName='Social Psychology of Interpersonal Relationships', credits='0.5', campus='St. George', department='Psychology', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='PSY426H1', courseName='Motivational Theories in Social Psychology', credits='0.5', campus='St. George', department='Psychology', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='PSY427H1', courseName='Media Psychology', credits='0.5', campus='St. George', department='Psychology', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='PSY427H1', courseName='Media Psychology', credits='0.5', campus='St. George', department='Psychology', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='PSY428H1', courseName='Critical Psychology', credits='0.5', campus='St. George', department='Psychology', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='PSY435H1', courseName='Environmental Psychology', credits='0.5', campus='St. George', department='Psychology', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='PSY435H1', courseName='Environmental Psychology', credits='0.5', campus='St. George', department='Psychology', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='PSY450H1', courseName='History of Psychology', credits='0.5', campus='St. George', department='Psychology', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='PSY460H1', courseName='Learning Seminar', credits='0.5', campus='St. George', department='Psychology', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='PSY471H1', courseName='Cognition Seminar', credits='0.5', campus='St. George', department='Psychology', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='PSY473H1', courseName='Social Cognitive Neuroscience', credits='0.5', campus='St. George', department='Psychology', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='PSY492H1', courseName='Neurobiology of Learning and Memory', credits='0.5', campus='St. George', department='Psychology', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='PSY493H1', courseName='Cognitive Neuroscience', credits='0.5', campus='St. George', department='Psychology', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='PSY493H1', courseName='Cognitive Neuroscience', credits='0.5', campus='St. George', department='Psychology', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='PSY494H1', courseName='Physiology and Psychology of Emotion', credits='0.5', campus='St. George', department='Psychology', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='PSY494H1', courseName='Physiology and Psychology of Emotion', credits='0.5', campus='St. George', department='Psychology', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='PSY495H1', courseName='Sex and the Brain', credits='0.5', campus='St. George', department='Psychology', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='PSY329H1', courseName='Social Psychology Laboratory', credits='0.5', campus='St. George', department='Psychology', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='PSY329H1', courseName='Social Psychology Laboratory', credits='0.5', campus='St. George', department='Psychology', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='PSY331H1', courseName='Social Psychology of Emotion', credits='0.5', campus='St. George', department='Psychology', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='PSY331H1', courseName='Social Psychology of Emotion', credits='0.5', campus='St. George', department='Psychology', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='PSY333H1', courseName='Health Psychology', credits='0.5', campus='St. George', department='Psychology', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='PSY333H1', courseName='Health Psychology', credits='0.5', campus='St. George', department='Psychology', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='PSY336H1', courseName='Positive Psychology', credits='0.5', campus='St. George', department='Psychology', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='PSY336H1', courseName='Positive Psychology', credits='0.5', campus='St. George', department='Psychology', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='PSY343H1', courseName='Theories of Psychopathology and Psychotherapy', credits='0.5', campus='St. George', department='Psychology', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='PSY343H1', courseName='Theories of Psychopathology and Psychotherapy', credits='0.5', campus='St. George', department='Psychology', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='PSY359H1', courseName='Human Neuroimaging Laboratory', credits='0.5', campus='St. George', department='Psychology', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='PSY362H1', courseName='Animal Cognition', credits='0.5', campus='St. George', department='Psychology', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='PSY369H1', courseName='Psychobiology Laboratory', credits='0.5', campus='St. George', department='Psychology', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='PSY370H1', courseName='Thinking and Reasoning', credits='0.5', campus='St. George', department='Psychology', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='PSY371H1', courseName='Higher Cognitive Processes', credits='0.5', campus='St. George', department='Psychology', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL203Y1', courseName='U.S. Government and Politics', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='JPA331Y1', courseName='Issues in Contemporary Chinese Politics', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='JPF455Y1', courseName='Cities', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='JPR364Y1', courseName='Religion and Politics (formerly POL364H/Y1)', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='JPR459H1', courseName='Fanaticism: A Political History', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='JPS315H1', courseName='Sexual Diversity Politics', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='JHP304Y1', courseName='Ukraine: Politics, Economy and Society', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='POL215Y1', courseName='Politics and Transformation of Asia-Pacific', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='POL222H1', courseName='Introduction to Quantitative Reasoning I', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL224Y1', courseName='Canada in Comparative Perspective', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='POL232H1', courseName='Introduction to Quantitative Reasoning II', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL299Y1', courseName='Research Opportunity Program', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='POL301Y1', courseName='Government and Politics in Africa', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='POL305Y1', courseName='Politics and Society in Latin America', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL308H1', courseName='Indigenous Politics in Canada', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL312Y1', courseName='Canadian Foreign Policy', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='POL314H1', courseName='Public Opinion and Voting', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL316Y1', courseName='Contemporary Canadian Federalism', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='POL317H1', courseName='Comparative Public Policy', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL320Y1', courseName='Modern Political Thought', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='POL101Y1', courseName='Democracy, Dictatorship, War, and Peace: An Introduction', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='POL200Y1', courseName='Political Theory: Visions of the Just/Good Society', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='POL201Y1', courseName='Politics of Development: Issues and Controversies', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='POL381Y1', courseName='Topics in Political Theory', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='POL207Y1', courseName='Politics in Europe', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='POL208Y1', courseName='Introduction to International Relations', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='POL214Y1', courseName='Canadian Government and Politics', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='POL326Y1', courseName='United States Foreign Policy', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='POL329H1', courseName='Experiences of Conflict', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL330Y1', courseName='Politics and Morality', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='POL334H1', courseName='Ontario and Quebec Politics', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL337Y1', courseName='The Canadian Constitution', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='POL339H1', courseName='Ethnic Mobilization and Conflict', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL340Y1', courseName='International Law', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='POL344Y1', courseName='Social Movements in Europe and North America (formerly POL344H1)', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='POL345Y1', courseName='Becoming Israel: War, Peace, and the Politics of Israel's Identity', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='POL351H1', courseName='Gender, Politics, and Public Policy in Comparative Perspective', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL354H1', courseName='Politics and Society in Russia', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL356H1', courseName='Canadian Political Parties', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL359Y1', courseName='Enlarging Europe: The European Union and Its Applicants', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='POL360H1', courseName='Topics in Latin American Politics', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL361H1', courseName='Global Political Economy I: History and Theory', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL362H1', courseName='Global Political Economy II: Policy and Analysis', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL371H1', courseName='The Spatial Construction of the Political Economy', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL377H1', courseName='Topics in Comparative Politics I', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL377H1', courseName='Topics in Comparative Politics I', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL378H1', courseName='Topics in Comparative Politics II', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL379H1', courseName='Topics in Comparative Politics III', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL380H1', courseName='Topics in International Politics', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL381H1', courseName='Topics in Political Theory', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL467H1', courseName='The Politics of Immigration and Multiculturalism in Canada', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL382H1', courseName='Topics in Canadian Politics', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL382H1', courseName='Topics in Canadian Politics', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL384H1', courseName='Global Environmental Governance from the Ground Up', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL385H1', courseName='Issues in Contemporary Greece', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL395H1', courseName='Research Participation', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL396H1', courseName='Research Participation', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL397Y1', courseName='Research Participation', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='POL399Y1', courseName='Research Opportunity Program', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='POL401H1', courseName='Political Parties in Comparative Perspective', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL402H1', courseName='Problems in the Political Thought of the Socratic School', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL408H1', courseName='Innovation and Governance', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL409H1', courseName='Political Economy of Technology: From the Auto-Industrial to the Information Age', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL410H1', courseName='Topics in Comparative Politics III', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL410H1', courseName='Topics in Comparative Politics III', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL413H1', courseName='Global Environmental Politics', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL442H1', courseName='Topics in Latin American Politics', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL443H1', courseName='Topics in Comparative Politics II', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL445H1', courseName='Politics of Growth in Developing Countries', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL447H1', courseName='Political Economy of Development', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL450H1', courseName='Women and Politics', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL451H1', courseName='Contentious Politics and Social Movements', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL456Y1', courseName='The G8, G20 and Global Governance', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='POL459Y1', courseName='The Military Instrument of Foreign Policy', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='POL461H1', courseName='Studies in Civic Republicanism', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL464H1', courseName='Urban Policy and Policymaking', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL492H1', courseName='Topics in Comparative Politics IV', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL469H1', courseName='Ethics and International Relations', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL474H1', courseName='Politics and Policy Analysis', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL475Y1', courseName='Post-Modern and Contemporary Thought', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='POL476H1', courseName='Topics in Public Policy', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL479H1', courseName='Topics in Middle East Politics', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL484H1', courseName='Topics in Political Thought I', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL484H1', courseName='Topics in Political Thought I', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL485H1', courseName='Topics in Political Thought II', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL485H1', courseName='Topics in Political Thought II', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL485Y1', courseName='Topics in Political Thought II', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='POL486H1', courseName='Topics in International Politics I', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL486H1', courseName='Topics in International Politics I', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL486Y1', courseName='Topics in International Politics I', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL487H1', courseName='Topics in International Politics II', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL487H1', courseName='Topics in International Politics II', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL487Y1', courseName='Topics in International Politics II', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='POL490H1', courseName='Topics in Canadian Politics I', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL417Y1', courseName='Global South in International Politics', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='POL419H1', courseName='Quantitative Methods and Data Analysis', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL421H1', courseName='Maimonides and His Modern Interpreters', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL426H1', courseName='Democracy and Dictatorship', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL433H1', courseName='Topics in United States Government and Politics', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL433H1', courseName='Topics in United States Government and Politics', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL435H1', courseName='Business and Politics: Power in a Global World', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL438H1', courseName='Topics in Comparative Politics I', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL439H1', courseName='The Canadian Welfare State in Comparative Perspective', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL491H1', courseName='Topics in Canadian Politics II', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL492H1', courseName='Topics in Comparative Politics IV', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL495Y1', courseName='Independent Studies', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL495Y1', courseName='Independent Studies', credits='1.00', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL495Y1', courseName='Independent Studies', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='POL496H1', courseName='Independent Studies', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='POL496H1', courseName='Independent Studies', credits='0.5', campus='St. George', department='Political Science', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='POL499Y1', courseName='Senior Thesis and Thesis Seminar', credits='1.00', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='POL496H1', courseName='Independent Studies', credits='0.5', campus='St. George', department='Political Science', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='SAS114H1', courseName='Introduction to South Asian Studies', credits='0.5', campus='St. George', department='South Asian Studies', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='SAS318H1', courseName='Colonialism and Tradition', credits='0.5', campus='St. George', department='South Asian Studies', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='SDS470H1', courseName='Sexual Aesthetics/Sexual Representations', credits='0.5', campus='St. George', department='Sexual Diversity Studies', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='JNS450H1', courseName='Sexuality & Disability', credits='0.5', campus='St. George', department='Sexual Diversity Studies', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='JNS450H1', courseName='Sexuality & Disability', credits='0.5', campus='St. George', department='Sexual Diversity Studies', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='JSU237H1', courseName='Introduction to HIV/AIDS: Health, Sexuality and Gender (formerly UNI237H1)', credits='0.5', campus='St. George', department='Sexual Diversity Studies', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='JSU237H1', courseName='Introduction to HIV/AIDS: Health, Sexuality and Gender (formerly UNI237H1)', credits='0.5', campus='St. George', department='Sexual Diversity Studies', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='SDS255H1', courseName='History and Perspectives in Sexual Diversity', credits='0.5', campus='St. George', department='Sexual Diversity Studies', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='SDS256H1', courseName='Social Scientific Approaches to Sexuality', credits='0.5', campus='St. George', department='Sexual Diversity Studies', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='SDS345H1', courseName='Sex and the Epidemic: Social Work, HIV, and Human Sexuality', credits='0.5', campus='St. George', department='Sexual Diversity Studies', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='SDS354H1', courseName='Theories of Sexuality I: Western Trajectories', credits='0.5', campus='St. George', department='Sexual Diversity Studies', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='SDS355H1', courseName='Theories of Sexuality II: Contemporary Perspectives', credits='0.5', campus='St. George', department='Sexual Diversity Studies', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='SDS375H1', courseName='Special Topics in Sexual Diversity Studies A', credits='0.5', campus='St. George', department='Sexual Diversity Studies', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='SDS375H1', courseName='Special Topics in Sexual Diversity Studies A', credits='0.5', campus='St. George', department='Sexual Diversity Studies', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='SDS377H1', courseName='Lesbian Studies', credits='0.5', campus='St. George', department='Sexual Diversity Studies', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='SDS378H1', courseName='Queer Youth Studies in Education', credits='0.5', campus='St. George', department='Sexual Diversity Studies', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='SDS379H1', courseName='Queer Popular Culture', credits='0.5', campus='St. George', department='Sexual Diversity Studies', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='SDS380H1', courseName='Sexual Diversity in a Global Context', credits='0.5', campus='St. George', department='Sexual Diversity Studies', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='SDS381H1', courseName='Intro to Trans Studies', credits='0.5', campus='St. George', department='Sexual Diversity Studies', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='SDS382H1', courseName='Intro to Queer of Colour Critique', credits='0.5', campus='St. George', department='Sexual Diversity Studies', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='SDS455H1', courseName='Special Topics in Sexual Diversity Studies', credits='0.5', campus='St. George', department='Sexual Diversity Studies', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='SDS455H1', courseName='Special Topics in Sexual Diversity Studies', credits='0.5', campus='St. George', department='Sexual Diversity Studies', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='SDS458H1', courseName='Research Essay in Sexual Diversity', credits='0.5', campus='St. George', department='Sexual Diversity Studies', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='SDS458H1', courseName='Research Essay in Sexual Diversity', credits='0.5', campus='St. George', department='Sexual Diversity Studies', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='SDS459Y1', courseName='Honours Essay in Sexual Diversity', credits='1.00', campus='St. George', department='Sexual Diversity Studies', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='SDS460Y1', courseName='Advanced Research in Sexual Diversity Studies', credits='1.00', campus='St. George', department='Sexual Diversity Studies', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='SDS478H1', courseName='Queer Musics', credits='0.5', campus='St. George', department='Sexual Diversity Studies', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='SDS490Y1', courseName='Engaging Our Communities', credits='1.00', campus='St. George', department='Sexual Diversity Studies', term='2018 Fall +', division='Faculty of Arts and Science'}
Course{code='RSM260H1', courseName='Organizational Behaviour', credits='0.5', campus='St. George', department='Rotman Commerce', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='MGT100H1', courseName='Fundamentals of Management', credits='0.5', campus='St. George', department='Rotman Commerce', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='MGT201H1', courseName='Introduction to Financial Accounting', credits='0.5', campus='St. George', department='Rotman Commerce', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='RSM100H1', courseName='Introduction to Management', credits='0.5', campus='St. George', department='Rotman Commerce', term='2018 Fall', division='Faculty of Arts and Science'}
Course{code='RSM100H1', courseName='Introduction to Management', credits='0.5', campus='St. George', department='Rotman Commerce', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='RSM212H1', courseName='Special Topics in Management', credits='0.5', campus='St. George', department='Rotman Commerce', term='2019 Winter', division='Faculty of Arts and Science'}
Course{code='RSM219H1', courseName='Introduction to Financial Accounting', credits='0.5', campus='St. George', department='Rotman Commerce', term='2018 Fall', division='Faculty of Arts and Science'}
